".rownames","pop.fctr"
24450,"nano"
24451,"pico"
24452,"pico"
24453,"ultra"
24455,"ultra"
24458,"pico"
24459,"nano"
24463,"pico"
24465,"nano"
24466,"synecho"
24467,"pico"
24469,"nano"
24470,"synecho"
24474,"nano"
24477,"pico"
24482,"pico"
24484,"ultra"
24485,"synecho"
24487,"pico"
24488,"pico"
24489,"synecho"
24490,"ultra"
24491,"nano"
24492,"ultra"
24493,"pico"
24501,"synecho"
24502,"ultra"
24504,"ultra"
24506,"nano"
24507,"pico"
24509,"ultra"
24510,"synecho"
24513,"nano"
24514,"synecho"
24515,"pico"
24516,"pico"
24519,"ultra"
24520,"pico"
24523,"ultra"
24526,"pico"
24531,"nano"
24533,"nano"
24536,"synecho"
24537,"pico"
24539,"pico"
24542,"ultra"
24548,"nano"
24549,"ultra"
24550,"ultra"
24555,"ultra"
24558,"ultra"
24559,"pico"
24562,"pico"
24564,"pico"
24566,"ultra"
24570,"pico"
24573,"ultra"
24574,"pico"
24575,"pico"
24576,"ultra"
24579,"pico"
24580,"nano"
24581,"pico"
24582,"synecho"
24583,"nano"
24587,"pico"
24590,"pico"
24591,"synecho"
24596,"nano"
24597,"ultra"
24598,"nano"
24602,"pico"
24605,"ultra"
24610,"synecho"
24611,"pico"
24613,"synecho"
24614,"pico"
24615,"synecho"
24616,"pico"
24617,"pico"
24618,"pico"
24624,"pico"
24626,"nano"
24632,"nano"
24633,"pico"
24634,"ultra"
24636,"pico"
24637,"synecho"
24639,"pico"
24641,"ultra"
24642,"ultra"
24644,"pico"
24646,"pico"
24647,"nano"
24650,"synecho"
24651,"synecho"
24655,"pico"
24656,"synecho"
24657,"pico"
24659,"nano"
24664,"synecho"
24665,"ultra"
24667,"ultra"
24669,"pico"
24670,"pico"
24672,"nano"
24675,"pico"
24676,"pico"
24682,"nano"
24683,"ultra"
24685,"nano"
24687,"pico"
24688,"pico"
24692,"synecho"
24696,"synecho"
24698,"ultra"
24699,"nano"
24702,"pico"
24703,"pico"
24704,"pico"
24706,"ultra"
24707,"pico"
24708,"ultra"
24710,"nano"
24714,"pico"
24716,"pico"
24721,"ultra"
24722,"pico"
24724,"ultra"
24727,"pico"
24728,"pico"
24730,"pico"
24733,"pico"
24734,"nano"
24735,"pico"
24737,"nano"
24739,"ultra"
24741,"ultra"
24742,"ultra"
24743,"nano"
24744,"ultra"
24745,"pico"
24746,"pico"
24748,"pico"
24750,"pico"
24754,"pico"
24756,"synecho"
24757,"pico"
24759,"synecho"
24760,"ultra"
24761,"ultra"
24762,"nano"
24763,"ultra"
24765,"pico"
24766,"pico"
24767,"synecho"
24768,"ultra"
24771,"ultra"
24772,"ultra"
24773,"ultra"
24776,"pico"
24777,"synecho"
24778,"pico"
24779,"synecho"
24780,"pico"
24781,"ultra"
24784,"ultra"
24787,"pico"
24792,"synecho"
24797,"ultra"
24799,"synecho"
24800,"nano"
24801,"pico"
24803,"pico"
24805,"nano"
24807,"pico"
24809,"synecho"
24812,"pico"
24813,"nano"
24814,"ultra"
24816,"ultra"
24819,"synecho"
24821,"synecho"
24823,"pico"
24828,"pico"
24829,"ultra"
24832,"ultra"
24833,"pico"
24838,"nano"
24839,"ultra"
24841,"synecho"
24847,"synecho"
24849,"synecho"
24850,"pico"
24851,"pico"
24852,"pico"
24854,"synecho"
24855,"nano"
24857,"nano"
24858,"synecho"
24859,"pico"
24861,"ultra"
24863,"nano"
24864,"pico"
24865,"pico"
24867,"pico"
24868,"pico"
24870,"pico"
24872,"ultra"
24873,"ultra"
24878,"ultra"
24879,"pico"
24880,"pico"
24881,"pico"
24883,"synecho"
24885,"pico"
24886,"pico"
24887,"ultra"
24888,"nano"
24889,"synecho"
24890,"ultra"
24891,"pico"
24892,"nano"
24894,"ultra"
24895,"pico"
24896,"pico"
24902,"ultra"
24903,"synecho"
24904,"pico"
24905,"pico"
24908,"ultra"
24909,"ultra"
24912,"pico"
24913,"pico"
24915,"ultra"
24917,"pico"
24918,"synecho"
24919,"nano"
24920,"synecho"
24922,"ultra"
24925,"synecho"
24928,"ultra"
24929,"synecho"
24930,"ultra"
24931,"synecho"
24934,"synecho"
24936,"pico"
24938,"pico"
24939,"ultra"
24944,"nano"
24948,"ultra"
24952,"pico"
24954,"synecho"
24955,"nano"
24958,"ultra"
24960,"synecho"
24963,"nano"
24968,"nano"
24969,"synecho"
24970,"nano"
24977,"synecho"
24978,"pico"
24979,"nano"
24981,"synecho"
24982,"ultra"
24983,"ultra"
24984,"nano"
24985,"ultra"
24986,"ultra"
24988,"ultra"
24989,"ultra"
24990,"nano"
24991,"nano"
24993,"nano"
24995,"pico"
24998,"pico"
24999,"synecho"
25001,"nano"
25002,"pico"
25005,"pico"
25006,"ultra"
25007,"nano"
25009,"synecho"
25010,"ultra"
25012,"ultra"
25014,"ultra"
25017,"pico"
25024,"nano"
25028,"synecho"
25030,"nano"
25032,"pico"
25036,"nano"
25039,"synecho"
25040,"synecho"
25041,"ultra"
25042,"pico"
25044,"ultra"
25045,"synecho"
25046,"pico"
25052,"ultra"
25053,"synecho"
25054,"ultra"
25055,"synecho"
25056,"synecho"
25058,"nano"
25061,"pico"
25063,"nano"
25064,"ultra"
25065,"ultra"
25066,"ultra"
25067,"nano"
25070,"ultra"
25072,"pico"
25073,"nano"
25074,"pico"
25075,"synecho"
25076,"synecho"
25078,"ultra"
25079,"ultra"
25082,"pico"
25086,"pico"
25087,"pico"
25089,"synecho"
25090,"pico"
25091,"ultra"
25092,"synecho"
25095,"pico"
25096,"synecho"
25099,"nano"
25102,"pico"
25103,"nano"
25104,"ultra"
25105,"crypto"
25107,"ultra"
25110,"synecho"
25112,"pico"
25113,"pico"
25116,"ultra"
25117,"nano"
25120,"ultra"
25122,"ultra"
25124,"ultra"
25126,"nano"
25128,"pico"
25130,"pico"
25131,"synecho"
25134,"ultra"
25136,"synecho"
25140,"pico"
25141,"synecho"
25143,"pico"
25144,"ultra"
25145,"ultra"
25146,"nano"
25149,"ultra"
25150,"synecho"
25156,"pico"
25157,"pico"
25158,"pico"
25163,"nano"
25164,"nano"
25165,"ultra"
25166,"pico"
25168,"synecho"
25169,"synecho"
25170,"ultra"
25172,"ultra"
25175,"pico"
25178,"synecho"
25180,"ultra"
25186,"pico"
25187,"pico"
25190,"nano"
25191,"pico"
25192,"nano"
25198,"synecho"
25199,"ultra"
25200,"ultra"
25203,"pico"
25204,"pico"
25210,"pico"
25214,"pico"
25216,"ultra"
25217,"pico"
25218,"ultra"
25219,"nano"
25220,"nano"
25221,"nano"
25222,"synecho"
25223,"synecho"
25230,"ultra"
25232,"pico"
25233,"pico"
25234,"synecho"
25235,"pico"
25238,"ultra"
25239,"ultra"
25240,"synecho"
25243,"nano"
25246,"ultra"
25248,"nano"
25249,"ultra"
25253,"synecho"
25256,"pico"
25258,"ultra"
25259,"nano"
25264,"pico"
25267,"pico"
25270,"ultra"
25272,"pico"
25273,"ultra"
25275,"nano"
25276,"pico"
25278,"pico"
25280,"nano"
25281,"nano"
25285,"nano"
25286,"pico"
25287,"nano"
25289,"synecho"
25291,"ultra"
25292,"pico"
25294,"ultra"
25297,"pico"
25299,"nano"
25304,"pico"
25307,"ultra"
25308,"pico"
25309,"synecho"
25310,"ultra"
25312,"nano"
25316,"pico"
25317,"synecho"
25318,"pico"
25319,"ultra"
25320,"ultra"
25323,"ultra"
25326,"nano"
25329,"nano"
25330,"synecho"
25333,"synecho"
25335,"ultra"
25340,"pico"
25342,"synecho"
25343,"synecho"
25348,"pico"
25349,"ultra"
25354,"ultra"
25356,"pico"
25358,"ultra"
25359,"pico"
25360,"ultra"
25362,"synecho"
25363,"pico"
25365,"synecho"
25366,"ultra"
25367,"ultra"
25369,"pico"
25370,"pico"
25372,"synecho"
25374,"pico"
25377,"ultra"
25378,"pico"
25381,"nano"
25382,"ultra"
25383,"nano"
25384,"synecho"
25389,"ultra"
25391,"pico"
25392,"nano"
25395,"synecho"
25406,"ultra"
25407,"pico"
25408,"ultra"
25411,"ultra"
25412,"ultra"
25415,"ultra"
25416,"pico"
25417,"ultra"
25419,"synecho"
25420,"synecho"
25421,"pico"
25422,"pico"
25423,"nano"
25424,"pico"
25425,"nano"
25426,"ultra"
25427,"pico"
25430,"ultra"
25431,"ultra"
25432,"synecho"
25433,"pico"
25434,"synecho"
25435,"pico"
25436,"ultra"
25438,"nano"
25440,"synecho"
25441,"nano"
25442,"ultra"
25443,"synecho"
25446,"ultra"
25449,"pico"
25451,"synecho"
25454,"ultra"
25457,"pico"
25462,"ultra"
25465,"pico"
25466,"ultra"
25474,"synecho"
25476,"ultra"
25479,"synecho"
25480,"ultra"
25481,"synecho"
25482,"pico"
25485,"ultra"
25487,"ultra"
25490,"nano"
25491,"pico"
25493,"synecho"
25494,"synecho"
25495,"pico"
25497,"pico"
25500,"ultra"
25501,"ultra"
25503,"pico"
25505,"ultra"
25506,"pico"
25509,"nano"
25513,"ultra"
25517,"ultra"
25522,"pico"
25526,"synecho"
25527,"ultra"
25528,"nano"
25529,"synecho"
25532,"pico"
25540,"nano"
25541,"pico"
25542,"pico"
25543,"pico"
25544,"nano"
25546,"ultra"
25547,"nano"
25548,"nano"
25550,"nano"
25553,"pico"
25558,"ultra"
25562,"ultra"
25564,"ultra"
25567,"ultra"
25569,"pico"
25571,"pico"
25573,"ultra"
25575,"pico"
25576,"synecho"
25577,"synecho"
25580,"pico"
25581,"pico"
25583,"nano"
25585,"synecho"
25587,"synecho"
25589,"synecho"
25590,"pico"
25592,"ultra"
25593,"pico"
25594,"pico"
25595,"pico"
25596,"ultra"
25597,"nano"
25598,"ultra"
25601,"pico"
25602,"pico"
25603,"pico"
25605,"nano"
25606,"nano"
25608,"synecho"
25609,"ultra"
25610,"ultra"
25611,"pico"
25613,"nano"
25616,"nano"
25619,"ultra"
25623,"nano"
25624,"ultra"
25627,"ultra"
25630,"pico"
25632,"pico"
25637,"ultra"
25638,"pico"
25642,"synecho"
25644,"pico"
25645,"ultra"
25648,"pico"
25651,"ultra"
25653,"ultra"
25656,"synecho"
25657,"nano"
25659,"pico"
25660,"nano"
25661,"nano"
25667,"synecho"
25668,"pico"
25669,"ultra"
25671,"pico"
25673,"ultra"
25676,"pico"
25678,"nano"
25679,"pico"
25680,"pico"
25681,"synecho"
25687,"ultra"
25692,"ultra"
25693,"synecho"
25694,"pico"
25695,"pico"
25696,"ultra"
25697,"synecho"
25699,"pico"
25700,"synecho"
25702,"pico"
25703,"nano"
25704,"pico"
25705,"synecho"
25706,"ultra"
25707,"ultra"
25710,"pico"
25714,"ultra"
25716,"nano"
25718,"pico"
25720,"synecho"
25724,"synecho"
25731,"nano"
25732,"pico"
25733,"ultra"
25738,"ultra"
25739,"ultra"
25745,"pico"
25746,"nano"
25747,"pico"
25748,"nano"
25749,"pico"
25751,"pico"
25753,"pico"
25754,"ultra"
25756,"synecho"
25761,"synecho"
25762,"pico"
25763,"ultra"
25766,"synecho"
25767,"synecho"
25768,"ultra"
25769,"pico"
25771,"ultra"
25772,"ultra"
25773,"synecho"
25774,"pico"
25777,"ultra"
25780,"pico"
25781,"nano"
25782,"pico"
25783,"nano"
25790,"ultra"
25791,"ultra"
25792,"synecho"
25795,"ultra"
25800,"synecho"
25801,"pico"
25802,"nano"
25803,"ultra"
25805,"synecho"
25806,"nano"
25809,"synecho"
25810,"pico"
25814,"pico"
25815,"ultra"
25816,"nano"
25818,"pico"
25819,"pico"
25820,"ultra"
25829,"nano"
25831,"pico"
25834,"synecho"
25835,"ultra"
25836,"nano"
25837,"nano"
25841,"ultra"
25843,"ultra"
25849,"synecho"
25850,"synecho"
25852,"ultra"
25853,"synecho"
25854,"pico"
25856,"nano"
25867,"synecho"
25868,"nano"
25870,"synecho"
25871,"synecho"
25873,"synecho"
25874,"pico"
25882,"synecho"
25883,"synecho"
25887,"pico"
25888,"nano"
25891,"nano"
25895,"ultra"
25896,"synecho"
25899,"pico"
25902,"synecho"
25903,"ultra"
25904,"nano"
25908,"pico"
25910,"ultra"
25912,"synecho"
25914,"synecho"
25917,"synecho"
25924,"pico"
25927,"pico"
25932,"pico"
25934,"synecho"
25936,"ultra"
25937,"nano"
25938,"pico"
25943,"synecho"
25946,"ultra"
25949,"nano"
25950,"pico"
25951,"pico"
25954,"synecho"
25955,"synecho"
25958,"ultra"
25960,"pico"
25961,"ultra"
25963,"pico"
25967,"ultra"
25968,"synecho"
25969,"pico"
25972,"synecho"
25975,"nano"
25976,"pico"
25977,"pico"
25978,"pico"
25979,"pico"
25980,"ultra"
25981,"ultra"
25986,"synecho"
25989,"synecho"
25990,"pico"
25992,"pico"
25993,"ultra"
25994,"ultra"
25995,"pico"
25996,"pico"
25997,"nano"
25999,"pico"
26001,"ultra"
26002,"synecho"
26003,"nano"
26004,"pico"
26005,"pico"
26010,"pico"
26012,"pico"
26013,"synecho"
26014,"ultra"
26015,"synecho"
26016,"nano"
26017,"nano"
26018,"ultra"
26020,"pico"
26021,"ultra"
26023,"ultra"
26024,"nano"
26025,"synecho"
26027,"synecho"
26034,"pico"
26035,"pico"
26040,"ultra"
26041,"nano"
26042,"nano"
26043,"pico"
26044,"ultra"
26046,"ultra"
26047,"pico"
26049,"ultra"
26050,"ultra"
26051,"synecho"
26052,"ultra"
26053,"ultra"
26055,"synecho"
26056,"pico"
26057,"pico"
26059,"pico"
26061,"pico"
26064,"pico"
26067,"synecho"
26069,"synecho"
26070,"synecho"
26071,"synecho"
26073,"pico"
26074,"pico"
26076,"nano"
26082,"synecho"
26090,"ultra"
26091,"ultra"
26096,"nano"
26097,"pico"
26099,"ultra"
26100,"synecho"
26105,"nano"
26106,"pico"
26107,"pico"
26112,"synecho"
26113,"pico"
26114,"nano"
26115,"pico"
26118,"pico"
26119,"ultra"
26122,"synecho"
26123,"pico"
26124,"nano"
26126,"synecho"
26129,"ultra"
26132,"nano"
26133,"ultra"
26134,"nano"
26135,"synecho"
26140,"ultra"
26141,"ultra"
26142,"ultra"
26143,"synecho"
26144,"pico"
26145,"pico"
26149,"ultra"
26154,"ultra"
26156,"pico"
26157,"synecho"
26160,"nano"
26161,"ultra"
26163,"nano"
26165,"pico"
26166,"nano"
26168,"ultra"
26172,"pico"
26175,"ultra"
26176,"pico"
26179,"pico"
26180,"pico"
26181,"pico"
26183,"pico"
26185,"ultra"
26186,"ultra"
26188,"pico"
26193,"ultra"
26195,"synecho"
26196,"synecho"
26198,"nano"
26199,"nano"
26201,"synecho"
26202,"nano"
26203,"pico"
26205,"ultra"
26206,"synecho"
26211,"ultra"
26212,"ultra"
26213,"pico"
26216,"ultra"
26217,"pico"
26218,"synecho"
26219,"ultra"
26220,"nano"
26221,"pico"
26222,"nano"
26226,"nano"
26227,"ultra"
26228,"nano"
26229,"pico"
26230,"pico"
26231,"pico"
26235,"ultra"
26236,"synecho"
26239,"pico"
26240,"ultra"
26241,"pico"
26243,"nano"
26249,"ultra"
26250,"nano"
26252,"pico"
26254,"ultra"
26255,"pico"
26257,"nano"
26258,"pico"
26259,"nano"
26260,"synecho"
26261,"pico"
26264,"pico"
26265,"nano"
26266,"pico"
26268,"ultra"
26269,"synecho"
26276,"pico"
26278,"synecho"
26282,"pico"
26284,"nano"
26287,"pico"
26288,"nano"
26289,"pico"
26292,"synecho"
26294,"ultra"
26295,"nano"
26296,"synecho"
26298,"synecho"
26299,"ultra"
26304,"ultra"
26306,"synecho"
26308,"pico"
26309,"ultra"
26313,"synecho"
26314,"ultra"
26315,"ultra"
26316,"nano"
26318,"pico"
26319,"synecho"
26321,"ultra"
26323,"pico"
26324,"synecho"
26326,"nano"
26327,"ultra"
26328,"pico"
26329,"nano"
26334,"ultra"
26335,"ultra"
26336,"ultra"
26337,"nano"
26338,"pico"
26339,"pico"
26342,"nano"
26345,"synecho"
26347,"pico"
26348,"pico"
26354,"pico"
26355,"ultra"
26358,"ultra"
26361,"ultra"
26362,"pico"
26365,"synecho"
26366,"nano"
26370,"nano"
26371,"pico"
26372,"synecho"
26377,"synecho"
26380,"pico"
26381,"nano"
26382,"nano"
26383,"ultra"
26385,"synecho"
26388,"nano"
26391,"pico"
26393,"synecho"
26394,"pico"
26395,"pico"
26396,"synecho"
26397,"pico"
26398,"ultra"
26401,"synecho"
26402,"ultra"
26403,"synecho"
26404,"pico"
26406,"ultra"
26407,"pico"
26408,"pico"
26410,"synecho"
26411,"pico"
26412,"pico"
26413,"ultra"
26415,"ultra"
26416,"nano"
26417,"synecho"
26419,"pico"
26420,"synecho"
26421,"ultra"
26422,"pico"
26423,"nano"
26425,"pico"
26427,"pico"
26430,"pico"
26431,"ultra"
26432,"ultra"
26436,"ultra"
26438,"ultra"
26439,"nano"
26440,"nano"
26441,"pico"
26443,"nano"
26448,"pico"
26453,"synecho"
26455,"synecho"
26461,"pico"
26462,"pico"
26463,"nano"
26464,"nano"
26465,"pico"
26467,"synecho"
26468,"pico"
26469,"synecho"
26470,"ultra"
26472,"ultra"
26475,"pico"
26476,"pico"
26477,"ultra"
26478,"nano"
26479,"pico"
26480,"ultra"
26483,"ultra"
26487,"pico"
26491,"pico"
26493,"ultra"
26494,"ultra"
26495,"nano"
26496,"nano"
26503,"pico"
26506,"ultra"
26507,"nano"
26511,"synecho"
26513,"nano"
26515,"pico"
26518,"synecho"
26519,"synecho"
26524,"nano"
26526,"nano"
26527,"synecho"
26528,"synecho"
26529,"ultra"
26531,"pico"
26532,"pico"
26533,"ultra"
26537,"ultra"
26538,"pico"
26539,"pico"
26542,"synecho"
26544,"pico"
26545,"nano"
26546,"ultra"
26549,"ultra"
26553,"pico"
26554,"nano"
26557,"ultra"
26559,"ultra"
26560,"pico"
26561,"synecho"
26562,"pico"
26563,"synecho"
26566,"ultra"
26568,"ultra"
26569,"synecho"
26571,"synecho"
26572,"pico"
26574,"pico"
26579,"ultra"
26580,"pico"
26582,"pico"
26583,"nano"
26584,"nano"
26585,"ultra"
26586,"ultra"
26587,"synecho"
26588,"ultra"
26591,"ultra"
26592,"nano"
26593,"pico"
26595,"synecho"
26597,"ultra"
26598,"synecho"
26599,"pico"
26600,"ultra"
26601,"synecho"
26604,"ultra"
26609,"synecho"
26611,"ultra"
26612,"pico"
26618,"synecho"
26619,"nano"
26621,"synecho"
26625,"synecho"
26627,"ultra"
26628,"pico"
26632,"ultra"
26633,"pico"
26636,"ultra"
26637,"synecho"
26638,"pico"
26639,"pico"
26640,"ultra"
26642,"ultra"
26644,"pico"
26645,"pico"
26647,"synecho"
26648,"synecho"
26651,"pico"
26652,"synecho"
26653,"ultra"
26655,"synecho"
26656,"ultra"
26658,"pico"
26669,"nano"
26671,"pico"
26673,"nano"
26676,"nano"
26684,"synecho"
26687,"ultra"
26688,"nano"
26689,"nano"
26691,"nano"
26692,"pico"
26694,"synecho"
26695,"ultra"
26699,"ultra"
26702,"pico"
26703,"pico"
26704,"synecho"
26706,"nano"
26707,"ultra"
26709,"synecho"
26710,"pico"
26713,"ultra"
26714,"nano"
26716,"synecho"
26721,"synecho"
26723,"synecho"
26724,"pico"
26725,"ultra"
26726,"ultra"
26727,"synecho"
26730,"pico"
26731,"synecho"
26734,"synecho"
26736,"ultra"
26738,"nano"
26740,"synecho"
26743,"ultra"
26746,"nano"
26749,"pico"
26751,"synecho"
26752,"pico"
26756,"ultra"
26759,"ultra"
26761,"nano"
26763,"nano"
26766,"nano"
26768,"synecho"
26769,"nano"
26771,"synecho"
26772,"synecho"
26775,"pico"
26776,"ultra"
26778,"pico"
26780,"pico"
26783,"ultra"
26784,"ultra"
26792,"synecho"
26794,"pico"
26796,"synecho"
26797,"synecho"
26798,"synecho"
26800,"pico"
26801,"pico"
26805,"pico"
26807,"nano"
26809,"pico"
26811,"ultra"
26812,"ultra"
26813,"synecho"
26814,"pico"
26816,"nano"
26817,"ultra"
26819,"pico"
26820,"nano"
26821,"synecho"
26826,"synecho"
26828,"synecho"
26831,"pico"
26836,"ultra"
26837,"synecho"
26838,"ultra"
26841,"pico"
26844,"pico"
26846,"ultra"
26849,"pico"
26853,"synecho"
26855,"pico"
26857,"synecho"
26859,"pico"
26860,"pico"
26861,"pico"
26864,"ultra"
26865,"ultra"
26867,"nano"
26870,"ultra"
26875,"ultra"
26878,"pico"
26884,"synecho"
26885,"synecho"
26886,"ultra"
26889,"pico"
26891,"pico"
26892,"pico"
26895,"nano"
26897,"ultra"
26900,"ultra"
26905,"pico"
26906,"pico"
26909,"pico"
26911,"synecho"
26914,"pico"
26915,"pico"
26916,"ultra"
26918,"synecho"
26924,"ultra"
26925,"pico"
26926,"pico"
26927,"ultra"
26928,"pico"
26929,"synecho"
26930,"ultra"
26934,"pico"
26936,"nano"
26938,"pico"
26940,"pico"
26941,"synecho"
26942,"pico"
26948,"ultra"
26949,"pico"
26950,"nano"
26951,"nano"
26954,"synecho"
26955,"pico"
26956,"pico"
26957,"nano"
26958,"ultra"
26959,"synecho"
26962,"nano"
26966,"nano"
26969,"nano"
26970,"pico"
26971,"pico"
26972,"synecho"
26979,"nano"
26980,"nano"
26981,"nano"
26983,"synecho"
26985,"ultra"
26987,"synecho"
26989,"pico"
26996,"synecho"
26997,"pico"
26999,"pico"
27000,"nano"
27005,"ultra"
27007,"pico"
27008,"pico"
27010,"pico"
27011,"ultra"
27012,"synecho"
27014,"pico"
27016,"ultra"
27018,"synecho"
27020,"ultra"
27021,"synecho"
27023,"synecho"
27024,"ultra"
27025,"ultra"
27031,"pico"
27032,"pico"
27033,"ultra"
27034,"ultra"
27035,"ultra"
27037,"ultra"
27040,"pico"
27041,"ultra"
27042,"synecho"
27043,"ultra"
27044,"ultra"
27045,"ultra"
27046,"synecho"
27048,"synecho"
27051,"nano"
27052,"pico"
27053,"pico"
27062,"pico"
27063,"nano"
27064,"nano"
27068,"nano"
27069,"synecho"
27070,"nano"
27071,"synecho"
27072,"nano"
27073,"nano"
27075,"pico"
27080,"nano"
27082,"ultra"
27084,"pico"
27085,"ultra"
27087,"synecho"
27089,"synecho"
27090,"nano"
27094,"ultra"
27096,"synecho"
27101,"pico"
27102,"ultra"
27104,"pico"
27107,"ultra"
27108,"pico"
27109,"pico"
27111,"pico"
27113,"pico"
27115,"ultra"
27116,"pico"
27120,"nano"
27121,"pico"
27126,"ultra"
27128,"nano"
27129,"nano"
27130,"nano"
27134,"ultra"
27137,"ultra"
27139,"synecho"
27141,"nano"
27143,"pico"
27144,"synecho"
27145,"pico"
27149,"ultra"
27151,"pico"
27152,"nano"
27153,"pico"
27154,"pico"
27155,"pico"
27160,"pico"
27161,"pico"
27163,"nano"
27164,"ultra"
27168,"pico"
27175,"synecho"
27176,"nano"
27178,"pico"
27179,"pico"
27180,"ultra"
27181,"pico"
27185,"ultra"
27186,"pico"
27188,"synecho"
27193,"synecho"
27194,"ultra"
27195,"synecho"
27197,"ultra"
27198,"synecho"
27199,"nano"
27200,"ultra"
27201,"ultra"
27202,"synecho"
27203,"pico"
27206,"pico"
27208,"pico"
27212,"synecho"
27213,"synecho"
27216,"ultra"
27218,"pico"
27219,"synecho"
27221,"nano"
27223,"ultra"
27224,"nano"
27227,"ultra"
27229,"pico"
27230,"pico"
27231,"ultra"
27234,"ultra"
27235,"synecho"
27236,"pico"
27237,"nano"
27238,"nano"
27244,"pico"
27248,"pico"
27251,"synecho"
27252,"pico"
27256,"synecho"
27257,"pico"
27261,"pico"
27265,"pico"
27266,"ultra"
27267,"ultra"
27268,"ultra"
27269,"nano"
27273,"ultra"
27274,"ultra"
27279,"pico"
27280,"pico"
27281,"synecho"
27282,"nano"
27284,"pico"
27294,"synecho"
27299,"ultra"
27300,"ultra"
27302,"pico"
27310,"ultra"
27311,"ultra"
27314,"synecho"
27315,"pico"
27317,"pico"
27320,"nano"
27322,"nano"
27324,"nano"
27325,"pico"
27326,"pico"
27330,"pico"
27332,"nano"
27336,"pico"
27339,"synecho"
27340,"ultra"
27344,"pico"
27346,"pico"
27347,"pico"
27348,"synecho"
27349,"pico"
27350,"ultra"
27351,"ultra"
27352,"synecho"
27354,"synecho"
27355,"pico"
27359,"pico"
27360,"ultra"
27361,"nano"
27363,"synecho"
27364,"pico"
27367,"nano"
27372,"synecho"
27374,"synecho"
27375,"nano"
27377,"nano"
27378,"nano"
27385,"nano"
27386,"pico"
27387,"nano"
27394,"pico"
27399,"synecho"
27400,"ultra"
27401,"pico"
27402,"synecho"
27403,"synecho"
27404,"ultra"
27407,"pico"
27409,"nano"
27413,"synecho"
27414,"pico"
27416,"synecho"
27417,"pico"
27418,"pico"
27420,"ultra"
27421,"ultra"
27427,"synecho"
27428,"nano"
27431,"synecho"
27432,"pico"
27434,"pico"
27435,"ultra"
27436,"nano"
27437,"pico"
27438,"synecho"
27440,"nano"
27442,"nano"
27445,"ultra"
27446,"ultra"
27450,"synecho"
27451,"pico"
27454,"synecho"
27456,"ultra"
27457,"nano"
27459,"nano"
27460,"pico"
27461,"synecho"
27462,"pico"
27463,"pico"
27464,"nano"
27466,"nano"
27469,"synecho"
27470,"ultra"
27471,"synecho"
27472,"pico"
27474,"ultra"
27476,"pico"
27479,"synecho"
27486,"pico"
27487,"ultra"
27488,"pico"
27489,"ultra"
27490,"nano"
27493,"pico"
27498,"synecho"
27499,"nano"
27502,"pico"
27503,"synecho"
27504,"ultra"
27508,"ultra"
27509,"ultra"
27512,"synecho"
27513,"synecho"
27516,"ultra"
27517,"synecho"
27519,"synecho"
27520,"nano"
27522,"pico"
27523,"ultra"
27524,"nano"
27526,"ultra"
27529,"nano"
27530,"synecho"
27533,"nano"
27535,"synecho"
27536,"pico"
27537,"ultra"
27540,"pico"
27543,"pico"
27544,"pico"
27550,"synecho"
27552,"nano"
27553,"pico"
27557,"ultra"
27558,"synecho"
27560,"synecho"
27562,"synecho"
27563,"nano"
27564,"synecho"
27565,"nano"
27566,"pico"
27567,"pico"
27568,"pico"
27569,"synecho"
27570,"synecho"
27573,"pico"
27575,"nano"
27579,"synecho"
27581,"nano"
27587,"pico"
27589,"nano"
27591,"ultra"
27594,"pico"
27596,"nano"
27597,"pico"
27598,"ultra"
27599,"ultra"
27600,"pico"
27604,"pico"
27608,"nano"
27609,"ultra"
27611,"synecho"
27612,"pico"
27613,"nano"
27615,"nano"
27616,"ultra"
27617,"ultra"
27618,"ultra"
27619,"synecho"
27620,"ultra"
27621,"synecho"
27623,"ultra"
27626,"pico"
27629,"pico"
27631,"pico"
27633,"pico"
27634,"nano"
27636,"pico"
27638,"nano"
27639,"ultra"
27640,"pico"
27641,"ultra"
27642,"nano"
27643,"pico"
27647,"ultra"
27650,"ultra"
27652,"pico"
27653,"ultra"
27655,"pico"
27656,"ultra"
27657,"pico"
27659,"nano"
27661,"synecho"
27663,"pico"
27667,"pico"
27671,"ultra"
27672,"pico"
27673,"pico"
27676,"pico"
27678,"ultra"
27679,"pico"
27680,"pico"
27686,"pico"
27687,"pico"
27688,"synecho"
27689,"pico"
